4EFB,5408,5728,5B57,56E0,5411
1.166542614749978e-08,2.377726701128374e-05,1.07684908541998e-07,0.05586817206047343,3.328647539622417e-08,3.060192972782479e-05
2.588650976527446e-08,2.977274802623117e-08,8.3189027195564e-06,0.05066958625293806,1.771755078734808e-06,6.007912479680263e-06
8.422613002316645e-08,6.840597591345915e-07,3.313598003721306e-07,0.06024049686841959,5.761782520817794e-07,4.118447271993332e-06
1.422776825553605e-10,1.241277410761679e-06,2.586054160386808e-07,0.05503922609103792,1.164593428312454e-07,5.764623615771136e-05
4.073353991037173e-17,4.293054302608261e-16,1.006968405097624e-16,0.05149071540536071,5.507296406320862e-07,9.592333295456734e-13
1.609813496350028e-05,6.631472581677012e-08,3.442046197413664e-08,0.05287665894771422,3.966277787560797e-19,7.402969409187503e-09
1.981219124392278e-10,1.599789144657293e-08,1.705753195549376e-12,0.05699241559461169,2.349925698666884e-09,7.205798323928039e-06
1.193591080589147e-07,1.927383607662777e-08,3.742079960283178e-10,0.05023326840351179,1.352417269487615e-07,1.804600073629434e-07
0.0003955906105106666,1.304191758533267e-12,3.484125913302352e-07,0.05105530168131144,2.232295613134908e-06,6.658536352989521e-11
1.464419658695144e-06,2.466929692405568e-06,2.524788469075279e-07,0.05031090166760641,1.419729926628222e-05,5.253596563398325e-11
0.0001097517771414842,5.704044904333029e-08,2.898217898775263e-05,0.05156687353472671,1.253039114630478e-06,0.000175118392762779
5.143595231160156e-05,3.180986938581926e-07,1.78114417302903e-07,0.05198532148667733,2.175173071600181e-05,1.651596329449172e-05
1.610473613739951e-07,0.000179939095906479,2.092955945248983e-06,0.05478661005995716,7.396447562440195e-05,2.795983003610908e-05
8.535573910773187e-07,2.695428503382858e-07,1.143268246676089e-07,0.05190573425524563,2.286086661287134e-07,7.500426874973472e-06
2.192982863683987e-08,5.663708815210747e-11,3.381119253528678e-07,0.05290040254969759,2.002292319634632e-07,2.171855036019183e-08
2.83924896135254e-15,1.270078163070932e-12,7.340548803978046e-17,0.05090758799516597,7.402997423190928e-17,3.646696646224804e-07
2.398019431115009e-09,3.302097771086026e-06,6.22505106012811e-08,0.05313975115932359,2.006795893039605e-06,2.715486554684917e-05
7.727482229377263e-09,9.520232055466767e-10,6.500881481803366e-08,0.06321436130100234,1.332974521476832e-06,1.690881970499941e-06
1.226044960122139e-10,2.224646533441309e-11,1.082178742431947e-07,0.05750745342558747,1.463506852871212e-05,1.961755223164536e-05
1.015365557932951e-06,1.985560136529756e-12,1.418451305098403e-08,0.05106804327527883,3.308760998252881e-06,2.300377528257369e-05
3.67913103034329e-09,4.503525197207932e-23,7.405505179946266e-09,0.05915518567838377,2.467358032955454e-06,3.446709269112412e-09
5.096009341024868e-08,1.779992973302118e-11,2.666435058532891e-08,0.07947685026717136,1.047459140308695e-07,2.311431355558936e-06
9.523958456008101e-17,2.732039064463831e-08,1.311655895403342e-08,0.05030523219455519,4.539936964635205e-06,6.213464943026927e-12
7.915645622578481e-10,3.940034881845724e-09,6.117045943689675e-09,0.05740611071461253,3.448744490713797e-07,8.912593895640333e-07
4.247310815893738e-05,1.439672822220413e-13,1.76722823677649e-07,0.0692965868277747,1.028578862973267e-08,6.112367765867783e-05
7.017328042849808e-30,1.542634496903603e-20,6.96152626155774e-10,0.0531061733342792,2.365286351710025e-23,1.85038221798573e-07
